url,tipo,objetivo,preco,area_util,area_total,Quartos,Banheiros,Suites,Garagens,Cidade,Bairro,Piscina,Copa,Cozinha,Sala de estar,Sala de jantar,Sala de visitas
https://www.imobiliariatradicao.com.br/Imovel/10408,Casa,Venda,480000.0,250.0,340.0,3.0,3.0,1.0,4.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10398,Casa,Venda,150000.0,160.0,250.0,2.0,1.0,,1.0,Araras,Belvedere,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10391,Casa,Venda,680000.0,165.58,300.0,3.0,1.0,1.0,2.0,Araras,Parque Santa Candida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10388,Casa,Venda,1300000.0,370.7,502.65,3.0,1.0,1.0,4.0,Araras,Santa Olivia,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10355,Apartamento,Venda,470000.0,80.0,,2.0,1.0,1.0,1.0,Araras,Cândida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10386,Casa,Venda,335000.0,106.5,132.3,3.0,1.0,,2.0,Araras,Belvedere,Não,Não,Não,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10382,Casa,Venda,1190000.0,236.0,333.0,,1.0,4.0,2.0,Araras,Terras de Carolina,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10376,Casa,Venda,650000.0,397.58,530.0,3.0,2.0,1.0,4.0,Araras,Piratininga,Não,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10381,Casa,Venda,400000.0,100.0,250.0,2.0,1.0,1.0,2.0,Araras,Terra Nobre II,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10350,Casa,Venda,300000.0,152.3,270.0,3.0,1.0,,2.0,Araras,Belvedere,Não,Não,Não,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10309,Casa,Venda,230000.0,78.41,200.0,2.0,1.0,,1.0,Araras,Vila Lobos,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10343,Apartamento,Venda,205000.0,60.0,,2.0,1.0,,1.0,Araras,Parque das Arvores,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10302,Casa,Venda,170000.0,115.26,160.0,2.0,1.0,,2.0,Araras,Parque Tiradentes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10335,Apartamento,Venda,170000.0,42.0,,2.0,1.0,,1.0,Araras,Parque Industrial,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10341,Apartamento,Venda,190000.0,42.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10323,Casa,Venda,410000.0,202.6,159.6,3.0,1.0,1.0,1.0,Araras,São João,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10338,Casa,Venda,650000.0,181.25,332.7,,1.0,3.0,2.0,Araras,Samantha III,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10277,Casa,Venda,135000.0,79.0,217.0,3.0,1.0,,2.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10295,Casa,Venda,195000.0,80.0,250.0,2.0,1.0,,1.0,Araras,Morumbi,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10272,Apartamento,Venda,120000.0,31.5,,1.0,1.0,,1.0,Araras,08 de Abril,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10266,Casa,Venda,180000.0,87.3,138.8,2.0,1.0,,1.0,Araras,Nossa Senhora Aparecida,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10300,Apartamento,Venda,130000.0,30.0,,1.0,1.0,,1.0,Araras,08 de Abril,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10245,Casa,Venda,100000.0,118.75,125.0,2.0,1.0,,2.0,Araras,Morumbi,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10268,Casa,Venda,320000.0,198.7,330.0,2.0,1.0,,2.0,Araras,Fátima,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10240,Apartamento,Venda,235000.0,50.0,,2.0,1.0,,1.0,Araras,São João (Cerejeiras),Sim,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10222,Apartamento,Venda,300000.0,49.0,,2.0,1.0,1.0,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10215,Casa,Venda,770000.0,213.0,320.0,3.0,4.0,2.0,2.0,Araras,Centro,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10243,Apartamento,Venda,170000.0,42.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10224,Casa,Venda,285000.0,64.0,125.0,2.0,1.0,,2.0,Araras,Esplanada,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10226,Casa,Venda,220000.0,44.44,200.0,2.0,1.0,,2.0,Araras,Warley Colombini,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10225,Casa,Venda,800000.0,147.23,418.0,3.0,2.0,,3.0,Araras,Centro,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10238,Casa,Venda,240000.0,68.0,125.0,2.0,1.0,,2.0,Araras,Esplanada,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10202,Casa,Venda,550000.0,202.03,250.0,3.0,1.0,1.0,2.0,Araras,Olivia Park,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10165,Apartamento,Venda,193000.0,42.0,,2.0,1.0,,1.0,Araras,Jardim Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10166,Apartamento,Venda,170000.0,42.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10176,Apartamento,Venda,385000.0,63.0,,2.0,1.0,,1.0,Araras,Centro,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10181,Casa,Venda,450000.0,170.0,250.0,3.0,1.0,1.0,3.0,Araras,Nações I,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10191,Apartamento,Venda,420000.0,100.0,,3.0,2.0,,,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10209,Casa,Venda,150000.0,75.0,,2.0,1.0,,1.0,Araras,Jair Della Colleta,Sim,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10140,Apartamento,Venda,750000.0,97.0,,,,,,Araras,Centro,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10144,Casa,Venda,350000.0,157.0,250.0,3.0,1.0,,2.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10124,Apartamento,Venda,,340.21,,,,4.0,4.0,Araras,Centro,Sim,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10130,Casa,Venda,410000.0,120.0,250.0,2.0,1.0,1.0,4.0,Araras,Flamboyant,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10147,Apartamento,Venda,200000.0,50.0,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10145,Casa,Venda,550000.0,164.8,280.0,2.0,1.0,1.0,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10148,Apartamento,Venda,300000.0,50.0,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10164,Apartamento,Venda,147000.0,42.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Sim,Não
https://www.imobiliariatradicao.com.br/Imovel/10085,Apartamento,Venda,90000.0,35.0,,1.0,1.0,,1.0,Araras,08 de Abril (Univ),Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10089,Apartamento,Venda,180000.0,42.0,,2.0,1.0,,1.0,Araras,Parque Industrial (Atualle),Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10098,Casa,Venda,320000.0,93.9,129.0,3.0,1.0,,1.0,Araras,Jardim das Flores,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10088,Casa,Venda,510000.0,190.0,250.0,2.0,1.0,1.0,2.0,Araras,São Nicolau,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10109,Apartamento,Venda,580000.0,85.0,,3.0,1.0,1.0,1.0,Guaruja,Pitangueiras,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10095,Casa,Venda,370000.0,80.0,250.0,1.0,1.0,,4.0,Araras,Manaca,Sim,Não,Não,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10115,Casa,Venda,2600000.0,404.0,1050.0,,1.0,4.0,4.0,Araras,Samantha I,Não,Não,Sim,Sim,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10111,Casa,Venda,950000.0,273.0,450.0,3.0,4.0,1.0,2.0,Araras,Alto das Araras,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10061,Casa,Venda,275000.0,85.8,105.0,2.0,1.0,,1.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10077,Casa,Venda,470000.0,174.19,285.41,3.0,1.0,1.0,2.0,Araras,Centro,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10020,Apartamento,Venda,170000.0,42.0,,2.0,1.0,,1.0,Araras,Parque Industrial (Atualle),Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10082,Apartamento,Venda,145000.0,42.0,,1.0,1.0,,1.0,Araras,08 de Abril (Matheus),Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10030,Apartamento,Venda,250000.0,60.0,,2.0,1.0,,1.0,Araras,Alto da Colina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10052,Casa,Venda,1280000.0,300.0,405.0,,,,,Araras,Santa Olivia,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10066,Casa,Venda,480000.0,178.43,250.0,3.0,1.0,1.0,2.0,Araras,Olivia Park,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/10083,Apartamento,Venda,220000.0,42.0,,2.0,1.0,,1.0,Araras,Celina (Alvorada),Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9994,Casa,Venda,280000.0,160.0,200.0,,,,,Araras,José Ometto I,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10018,Casa,Venda,170000.0,180.0,300.0,2.0,1.0,1.0,2.0,Araras,São João,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9992,Casa,Venda,350000.0,128.24,150.0,2.0,1.0,,2.0,Araras,São João,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10015,Apartamento,Venda,75000.0,35.0,,,,,,Araras,08 de Abril,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/10007,Apartamento,Venda,255000.0,70.0,,2.0,1.0,,1.0,Araras,Dom Bosco,Não,Não,Sim,Sim,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9999,Casa,Venda,210000.0,120.0,135.0,3.0,2.0,,4.0,Araras,Itamaraty,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/10005,Apartamento,Venda,650000.0,200.0,,4.0,1.0,2.0,2.0,Araras,Pitangueiras,Não,Não,Sim,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9936,Casa,Venda,1350000.0,492.89,750.0,3.0,1.0,1.0,2.0,Araras,Cândida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9989,Apartamento,Venda,220000.0,60.0,,2.0,1.0,,1.0,Araras,Parque das Árvores (Alto das Araras),Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9957,Apartamento,Venda,630000.0,120.0,,3.0,1.0,1.0,2.0,Araras,Centro (Alamanda),Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9961,Casa,Venda,210000.0,210.0,360.0,2.0,1.0,,2.0,Araras,São João,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9939,Casa,Venda,410000.0,126.68,250.0,3.0,1.0,1.0,2.0,Araras,São Pedro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9951,Casa,Venda,650000.0,145.69,199.2,3.0,1.0,1.0,1.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9935,Casa,Venda,850000.0,203.38,336.0,3.0,3.0,1.0,2.0,Araras,Santa Olívia,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9964,Apartamento,Venda,295000.0,55.0,,2.0,1.0,,1.0,Araras,Cândida,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9932,Casa,Venda,350000.0,97.62,210.0,2.0,1.0,,1.0,Araras,Centro,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9933,Casa,Venda,300000.0,109.0,125.0,2.0,1.0,1.0,2.0,Araras,São Pedro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9894,Casa,Venda,190000.0,45.47,160.0,2.0,1.0,,2.0,Araras,Vida Nova,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9904,Casa,Venda,830000.0,210.0,250.0,3.0,1.0,1.0,2.0,Araras,Dom Bosco,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9903,Apartamento,Venda,130000.0,39.0,,1.0,1.0,,1.0,Araras,08 de Abril,Não,Não,Sim,Não,Sim,Não
https://www.imobiliariatradicao.com.br/Imovel/9890,Apartamento,Venda,430000.0,137.0,,3.0,1.0,1.0,,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9930,Casa,Venda,1590000.0,228.0,334.0,,1.0,3.0,2.0,Araras,Samantha III,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9924,Casa,Venda,400000.0,160.0,330.0,3.0,2.0,,3.0,Araras,Cândida,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9853,Casa,Venda,350000.0,150.0,250.0,3.0,1.0,1.0,2.0,Araras,Esmeralda,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9868,Casa,Venda,150000.0,145.3,200.0,3.0,1.0,,1.0,Araras,Narciso Gomes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9831,Casa,Venda,1080000.0,365.0,720.0,4.0,1.0,2.0,4.0,Araras,Universitario,Não,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9886,Apartamento,Venda,160000.0,42.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9860,Casa,Venda,1160000.0,430.1,750.0,4.0,2.0,2.0,4.0,Araras,Cândida,Não,Sim,Sim,Sim,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9824,Casa,Venda,450000.0,163.84,350.0,3.0,1.0,1.0,2.0,Araras,Cândida,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9833,Apartamento,Venda,145000.0,42.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9863,Casa,Venda,499000.0,245.0,250.0,3.0,1.0,2.0,2.0,Araras,Dalla Costa,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9822,Casa,Venda,500000.0,216.0,253.8,3.0,1.0,1.0,2.0,Araras,São Nicolau,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9807,Apartamento,Venda,1400000.0,132.8,,,,3.0,3.0,Araras,Centro,Não,Não,Sim,Não,Sim,Não
https://www.imobiliariatradicao.com.br/Imovel/9800,Casa,Venda,360000.0,180.0,250.0,3.0,1.0,1.0,3.0,Araras,Olivia Park,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9805,Casa,Venda,220000.0,113.71,165.0,2.0,1.0,,1.0,Araras,Fátima,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9809,Casa,Venda,320000.0,111.69,96.0,2.0,1.0,,,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9802,Casa,Venda,320000.0,135.0,200.0,2.0,1.0,1.0,1.0,Araras,Narciso Gomes,Não,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9819,Casa,Venda,160000.0,65.38,313.0,2.0,1.0,,2.0,Araras,São João,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9820,Casa,Venda,250000.0,86.58,129.12,2.0,1.0,,,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9772,Apartamento,Venda,250000.0,58.0,,2.0,1.0,1.0,1.0,Araras,São João,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9773,Casa,Venda,980000.0,400.0,280.0,3.0,1.0,1.0,2.0,Araras,Ouro Verde,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9796,Apartamento,Venda,480000.0,100.0,,3.0,1.0,1.0,1.0,Araras,Santa Rosa,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9762,Casa,Venda,820000.0,288.11,489.5,2.0,3.0,1.0,5.0,Araras,Centro,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9774,Casa,Venda,495000.0,120.0,250.0,,,1.0,2.0,Araras,Ouro Verde,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9767,Casa,Venda,370000.0,104.4,250.0,2.0,1.0,,2.0,Araras,Campos Verdes,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9795,Apartamento,Venda,350000.0,100.0,,3.0,1.0,1.0,1.0,Araras,Santa Rosa,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9760,Casa,Venda,430000.0,120.0,250.0,3.0,1.0,,2.0,Araras,Vilagio Loreto,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9739,Apartamento,Venda,300000.0,55.0,,,,1.0,1.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9738,Apartamento,Venda,550000.0,70.0,,,,,,Guaruja,Vila Souza,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9749,Casa,Venda,420000.0,193.24,260.0,3.0,1.0,,2.0,Araras,Itália,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9746,Apartamento,Venda,300000.0,75.0,,3.0,1.0,1.0,2.0,Araras,Parque das Árvores,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9720,Casa,Venda,125000.0,125.8,186.0,3.0,1.0,,1.0,Araras,São João,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9755,Casa,Venda,499999.0,139.87,177.25,2.0,1.0,,2.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9735,Casa,Venda,1090000.0,268.0,360.0,3.0,1.0,1.0,2.0,Araras,Universitário,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9719,Apartamento,Venda,175000.0,42.0,,2.0,1.0,,1.0,Araras,Celina,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9696,Casa,Venda,720000.0,225.0,330.0,3.0,1.0,1.0,2.0,Araras,Centro,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9691,Casa,Venda,700000.0,220.0,330.0,5.0,4.0,,5.0,Araras,Fátima,Não,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9712,Casa,Venda,600000.0,180.0,200.0,3.0,1.0,1.0,2.0,Araras,Rosana,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9689,Casa,Venda,700000.0,258.7,398.7,3.0,1.0,1.0,5.0,Araras,Alto das Araras,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9688,Apartamento,Venda,210000.0,65.0,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9687,Apartamento,Venda,200000.0,65.0,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Sim,Não
https://www.imobiliariatradicao.com.br/Imovel/9692,Casa,Venda,140000.0,60.0,250.0,1.0,1.0,,1.0,Araras,Morumbi,Não,Não,Não,Não,Não,Não
https://www.imobiliariatradicao.com.br/Imovel/9697,Casa,Venda,400000.0,131.1,130.77,3.0,2.0,,2.0,Araras,Santo Antonio,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9663,Casa,Venda,750000.0,182.56,188.3,3.0,1.0,1.0,2.0,Araras,Santa Rosa,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9661,Apartamento,Venda,180000.0,60.0,,2.0,1.0,,1.0,Araras,Buzolin,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9678,Apartamento,Venda,250000.0,80.0,,2.0,1.0,,1.0,Araras,Boa Esperança,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9653,Casa,Venda,1900000.0,411.0,462.0,,,4.0,2.0,Araras,São Conrado,Sim,Não,Sim,Sim,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9633,Casa,Venda,400000.0,75.0,200.0,2.0,1.0,,2.0,Limeira,Portal das Flores,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9677,Apartamento,Venda,240000.0,60.0,,2.0,1.0,1.0,1.0,Araras,08 de Abril,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9656,Casa,Venda,170000.0,95.0,125.0,2.0,1.0,,2.0,Araras,Piratininga,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9654,Apartamento,Venda,100000.0,30.0,,1.0,1.0,,1.0,Araras,08 de Abril,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9627,Apartamento,Venda,450000.0,75.0,,2.0,1.0,1.0,1.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9615,Casa,Venda,600000.0,207.0,295.0,3.0,1.0,1.0,2.0,Araras,Belvedere,Não,Não,Sim,Sim,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9600,Casa,Venda,230000.0,105.0,125.0,2.0,,1.0,2.0,Araras,Alvorada,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9584,Apartamento,Venda,780000.0,82.0,,3.0,1.0,1.0,2.0,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9586,Apartamento,Venda,260000.0,50.0,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9614,Casa,Venda,2000000.0,226.44,340.0,,1.0,3.0,2.0,Araras,Samantha III,Sim,Não,Sim,Sim,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9574,Casa,Venda,980000.0,220.0,435.0,3.0,2.0,1.0,2.0,Araras,Alto das Araras,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9595,Apartamento,Venda,190000.0,42.0,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9532,Apartamento,Venda,1250000.0,132.8,,,1.0,3.0,3.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9544,Apartamento,Venda,,99.65,,,1.0,2.0,2.0,Araras,Centro,Sim,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9533,Casa,Venda,750000.0,310.31,375.0,3.0,3.0,1.0,4.0,Araras,Santa Rosa,Sim,Sim,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9568,Casa,Venda,240000.0,78.4,136.9,2.0,1.0,,,Araras,Centro,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9566,Apartamento,Venda,700000.0,120.0,,3.0,1.0,1.0,2.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9548,Casa,Venda,350000.0,202.6,330.0,3.0,1.0,1.0,2.0,Araras,Centro,Não,Sim,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9573,Apartamento,Venda,160000.0,42.0,,2.0,1.0,,1.0,Araras,Abolição,Não,Não,Sim,Não,Não,Sim
https://www.imobiliariatradicao.com.br/Imovel/9565,Apartamento,Venda,850000.0,260.0,,3.0,1.0,1.0,4.0,Araras,Centro,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9521,Casa,Venda,420000.0,193.0,125.0,2.0,1.0,2.0,2.0,Araras,Planalto,Não,Não,Sim,Não,Sim,Sim
https://www.imobiliariatradicao.com.br/Imovel/9508,Casa,Venda,700000.0,200.0,400.0,3.0,1.0,1.0,2.0,Araras,Belvedere,Sim,Não,Sim,Não,Não,Sim
